วันที่โพส,website,ประเภท,สถานะ,ชื่อโครงการ,ขนาด,ราคา,เขต,Link,เบอร์โทรศัพท์,Line,คำอธิบาย
15/11/2025,facebook,คอนโดมิเนียม,,คอนโดกรีทรัพย์ นวมินทร์ 98,,,นวมินทร์,https://www.facebook.com/groups/ownerpostproperty/posts/1391534595654552/,,,
15/11/2025,facebook,,ขาย,ม.วรางกุล คลอง3,,1.55 ล้าน,ลำลูกกา,https://www.facebook.com/groups/ownerpostproperty/posts/1391598888981456/,,,"ถูกถูก ต้องการรขายด่วน!!! 
1.55 ล้าน
โครงการ ม.วรางกุล คลอง3 ต.ลาดสวาย อ.ลำลูกกา จ.ปทุมธานี
ทา... ดูเพิ่มเติม"
15/04/2026,facebook,,For Rent,,,,,https://www.facebook.com/groups/917568749232826/posts/1697746471215046/,,,
15/04/2026,facebook,บ้านหรู,ให้เช่า,The City Watcharapol,,,,https://www.facebook.com/groups/917568749232826/posts/1697992324523794/,,,ให้เช่าบ้านหรู The City Watcharapol (แปลงมุม ติดถนนใหญ่)... ดูเพิ่มเติม
15/04/2026,facebook,,,,,,,https://www.facebook.com/groups/917568749232826/posts/1697805414542485/,,,บ้านฟูลเฟอร์พร้อมอยู่ — ทำเลใกล้วงแหวน เดินทางสะดวก ประหยัดค่า setup หลายหมื่น... ดูเพิ่มเติม
15/11/2025,facebook,ทาวน์เฮ้าส์,ขาย,หมู่บ้านพิศาล,19.9 ตารางวา,"ผ่อนตรง 11,600 บาท",สุวรรณภูมิ,https://www.facebook.com/groups/ownerpostproperty/posts/1391485028992842/,,,"บ้านทาวน์เฮ้าส์ 2 ชั้น ขนาดพื้นที่ 19.9 ตรว. ต่อเติมพร้อมอยู่อาศัย ขายพร้อมกิจการขายของชำในหมู่บ้าน รายได้เฉลี่ยต่อวัน 2,000–6,000 บาท ผ่อนตรงเจ้าของ ไม่เช็คเครดิตบูโร ผ่อนเริ่มต้นที่ 11,600 บาท ใกล้ซอยวัดศรีวารีน้อย / ซอยลาดกระบัง54"
15/04/2026,facebook,คอนโด,ขาย/เช่า,Richmond Palace,3 ห้องนอน,,พร้อมพงษ์,https://www.facebook.com/groups/917568749232826/posts/1697661581223535/,,,
15/04/2026,facebook,คอนโด,เช่ารายเดือน,คอนโดลุมพินีบดินทรเดชา รามคำแหง 43/1,,"6,900 บาท",,https://www.facebook.com/groups/917568749232826/posts/1697701497886210/,084 012-9476,,เข้าได้หลายทาง มีท่าเรือ MRT สายสีส้ม ลาดพร้าว 112 ลาดพร้าว 94 ร.สัญญาเข่า ระยะสั้น ยาว กี่เดือนก็ได้ มาทำงาน ฝึกงาน เรียน ทดลองงาน ประกันรถได้ เจ้าของใจดี
15/04/2026,facebook,,ขาย,The President เพรสซิเดนท์ สาทร-ราชพฤกษ์ เฟส3,,ราคาต่ำกว่าทุน,สาทร-ราชพฤกษ์,https://www.facebook.com/groups/917568749232826/posts/1697685561221137/,,,สุดคุ้มชั้นสูงราคาต่ำกว่าทุนเจ้าของขายด่วน ขายขาดทุน The President เพรสซิเดนท์ สาทร-ราชพฤกษ์ เฟส3 ติดรถไฟฟ้า 2 สาย ทั้ง BTS สายสีเขียวและ MRT สายสีน้ำเงิน สถานีบางห...
15/04/2026,facebook,คอนโด,ให้เช่า,LIFE พหลโยธิน-ลาดพร้าว,35 ตรม.,"27,000 บาท ต่อเดือน",ลาดพร้าว,https://www.facebook.com/groups/917568749232826/posts/1697630244560002/,,,"ให้เช่า คอนโด LIFE พหลโยธิน-ลาดพร้าว ตรงข้ามห้าง เซ็นทรัล ลาดพร้าว พร้อม เฟอร์นิเจอร์ เครื่องใช้ไฟฟ้าใหม่กิ๊ก! หิ้วกระเป๋าพร้อมอยู่ ติดวิวสวนสุดแสนสงบ และ เห็นวิวเมือง ขนาด 1 ห้องนอน 1 ห้องน้ำ ขนาดห้อง 35 ตรม. ราคา 27,000 บาท ต่อเดือน มัดจำ 2 เดือน ล่วงหน้า 1 สัญญา1ปี สนใจจริงๆต่อรองได้"
15/04/2026,facebook,คอนโด,ให้เช่า,LIFE พหลโยธิน-ลาดพร้าว,35 ตรม.,"27,000 บาท ต่อเดือน",ลาดพร้าว,https://www.facebook.com/groups/917568749232826/posts/1697629807893379/,,,"คอนโด LIFE พหลโยธิน-ลาดพร้าว ตรงข้ามห้างเซ็นทรัล ลาดพร้าว พร้อมเฟอร์นิเจอร์ เครื่องใช้ไฟฟ้าใหม่กิ๊ก! หิ้วกระเป๋าพร้อมอยู่ ติดวิวสวนสุดแสนสงบ และ เห็นวิวเมือง ขนาด 1 ห้องนอน 1 ห้องน้ำ ขนาดห้อง 35 ตรม. ราคา 27,000 บาท ต่อเดือน มัดจำ 2 เดือน ล่วงหน้า 1 สัญญา1ปี สนใจจริงๆต่อรองได้"
15/04/2026,facebook,คอนโด,ให้เช่า,LIFE พหลโยธิน-ลาดพร้าว,35 ตรม.,"27,000 บาท ต่อเดือน",ลาดพร้าว,https://www.facebook.com/groups/917568749232826/posts/1697624534560573/,,,"ให้เช่า คอนโด LIFE พหลโยธิน-ลาดพร้าว ตรงข้ามห้าง เซ็นทรัล ลาดพร้าว พร้อม เฟอร์นิเจอร์ เครื่องใช้ไฟฟ้าใหม่กิ๊ก! หิ้วกระเป๋าพร้อมอยู่ ติดวิวสวนสุดแสนสงบ และ เห็นวิวเมือง ขนาด 1 ห้องนอน 1 ห้องน้ำ ขนาดห้อง 35 ตรม. ราคา 27,000 บาท ต่อเดือน มัดจำ 2 เดือน ล่วงหน้า 1 สัญญา1ปี สนใจจริงๆต่อรองได้"
15/04/2026,facebook,คอนโด,ให้เช่า,LIFE พหลโยธิน-ลาดพร้าว,35 ตรม.,"27,000 บาท ต่อเดือน",ลาดพร้าว,https://www.facebook.com/groups/917568749232826/posts/1697621444560882/,,,"ให้เช่า คอนโด LIFE พหลโยธิน-ลาดพร้าว ตรงข้ามห้าง เซ็นทรัล ลาดพร้าว พร้อม เฟอร์นิเจอร์ เครื่องใช้ไฟฟ้าใหม่กิ๊ก! หิ้วกระเป๋าพร้อมอยู่ ติดวิวสวนสุดแสนสงบ และ เห็นวิวเมือง ขนาด 1 ห้องนอน 1 ห้องน้ำ ขนาดห้อง 35 ตรม. ราคา 27,000 บาท ต่อเดือน มัดจำ 2 เดือน ล่วงหน้า 1 สัญญา1ปี สนใจจริงๆต่อรองได้"
14/04/2026,facebook,,,Life Rama 4 – Asoke,,,,https://www.facebook.com/groups/917568749232826/posts/1697087857947574/,,,Duplex โปร่ง เพดานสูง แสงธรรมชาติทั้งห้อง – ฟีลเหมือนอยู่คอนโดระดับ luxury
15/04/2026,facebook,คอนโด,ให้เช่า,LIFE พหลโยธิน-ลาดพร้าว,35 ตรม.,"27,000 บาท ต่อเดือน",ลาดพร้าว,https://www.facebook.com/groups/917568749232826/posts/1697619634561063/,,,"ให้เช่าคอนโด LIFE พหลโยธิน-ลาดพร้าว ตรงข้ามห้างเซ็นทรัล ลาดพร้าว พร้อมเฟอร์นิเจอร์ เครื่องใช้ไฟฟ้าใหม่กิ๊ก! หิ้วกระเป๋าพร้อมอยู่ ติดวิวสวนสุดแสนสงบ และ เห็นวิวเมือง ขนาด 1 ห้องนอน 1 ห้องน้ำ 35 ตรม. ราคา 27,000 บาท ต่อเดือน มัดจำ 2 เดือน ล่วงหน้า 1 สัญญา 1 ปี สนใจจริงๆต่อรองได้"
14/04/2026,facebook,,,,,,,https://www.facebook.com/groups/917568749232826/posts/1697005884622438/,,,
14/04/2026,facebook,ทาวน์โฮม,,,17 ตารางวา,,ลาดพร้าว,https://www.facebook.com/groups/917568749232826/posts/1697013521288341/,,,ทาวน์โฮม 2 ชั้น ลาดพร้าว 71 ใกล้เซ็นทรัลอีสต์วิลล์ ขนาด 17 ตารางวา พื้นที่ใช้สอย 130 ตารางเมตร 2 ห้องนอน 2 ห้องน้ำ
14/04/2026,facebook,,,,,ราคาพิเศษ,,https://www.facebook.com/groups/917568749232826/posts/1697294261260267/,0801583999,0801583999,"บ้านคุณภาพดี ราคาพิเศษ

ตอบโจทย์ทุกการใช้ชีวิต กับบ้านืที่ไม่ใช่แค่ “สวย” แต่ “ใส่ใจสุขภาพและความสุขในทุกมิติ”
เพราะที่นี่... เราเชื่อว่าบ้านที่ดีต้องมากกว่าแค่ที่อยู่อาศัย
5 คุณสมบัติพิเศษที่แตกต่างจากทั่วไป：... ดูเพิ่มเติม"
14/04/2026,facebook,Apartment,Rent,Ma Peng Seng Apartment,240 sq.m.,"95,000 THB/month",Sukhumvit 31,https://www.facebook.com/groups/917568749232826/posts/1696917851297908/,,,
13/04/2026,facebook,,,,,,,https://www.facebook.com/groups/917568749232826/posts/1696222928034067/,,,
12/04/2026,facebook,คอนโด,ให้เช่า,Plum condo Sukhumvit 62,,,สุขุมวิท 62,https://www.facebook.com/groups/917568749232826/posts/1695713014751725/,,,
12/04/2026,facebook,บ้านเดี่ยว,ขาย,หมู่บ้านวิเศษสุขนคร แสมดำ,,2.89 ล้าน,บางขุนเทียน-แสมดำ,https://www.facebook.com/groups/917568749232826/posts/1695752654747761/,,,
12/04/2026,facebook,,เช่า,,,"3,200 บาท/เดือน",,https://www.facebook.com/groups/917568749232826/posts/1695577508098609/,,,"จะว่าง 5/5/26 เพียง 3,200 บาท/เดือน (ไม่รวมค่าน้ำ ไฟ ส่วนกลาง) วิวนอก เตียงใหญ่ ของครบ จบในห้องเดียว!"
12/04/2026,facebook,,เช่า,,,"4,900 บาท /เดือน (ไม่รวมค่าน้ำ ไฟ ค่าส่วนกลาง)",,https://www.facebook.com/groups/917568749232826/posts/1695574258098934/,,,
12/04/2026,facebook,,เช่า,,32 ตร.ม.,"3,900 บาท (ไม่รวมน้ำ ไฟ ส่วนกลาง)",,https://www.facebook.com/groups/917568749232826/posts/1695571614765865/,,,จะว่าง 5/5/26 ห้องใหญ่พิเศษ 32 ตร.ม. อยู่สบายกว่าเดิม
12/04/2026,facebook,,เช่า,,,"5,200 บาท/เดือน (ไม่รวมค่าน้ำ ไฟ ค่าส่วนกลาง)",,https://www.facebook.com/groups/917568749232826/posts/1695569998099360/,,,
12/04/2026,facebook,,,คอนโดลุมพินีวิลล์ สุขุมวิท 76-แบริ่ง สเตชั่น 2,,,,https://www.facebook.com/groups/917568749232826/posts/1695381401451553/,,,
12/04/2026,facebook,,เช่า,The City Bangna 3,,,,https://www.facebook.com/groups/917568749232826/posts/1695373041452389/,,,
12/04/2026,facebook,,,คอนโดลุมพินีวิลล์ สุขุมวิท 76-แบริ่ง สเตชั่น 2,,,,https://www.facebook.com/groups/917568749232826/posts/1695379874785039/,,,
12/04/2026,facebook,,rent,,Small space,,Thonglor Soi 13,https://www.facebook.com/groups/917568749232826/posts/1695350844787942/,,,"Urgent! Small space for rent in Thonglor Soi 13. Prime location, hard to find, perfect for starting your business immediately!"
12/04/2026,facebook,,rent,,,,,https://www.facebook.com/groups/917568749232826/posts/1695567994766227/,,,
12/04/2026,facebook,คอนโด,เช่า,Passorn Prestige Luxe,,,พัฒนาการ,https://www.facebook.com/groups/917568749232826/posts/1695296138126746/,,,
12/04/2026,facebook,,เช่า,"เมโทรลักษ์ รัชดา-สุทธิสาร, ฟิวส์มิติ สุทธิสาร-รัชดา, เซ็นทริค สุทธิสาร",,"13,000","สุทธิสาร, รัชดา",https://www.facebook.com/groups/917568749232826/posts/1695310921458601/,,,
11/04/2026,facebook,,เช่า,Popular Condo by Kan,,,,https://www.facebook.com/groups/917568749232826/posts/1694824534840573/,,,โทนอบอุ่น กระเบื้องสไตล์อิตาเลียนคันทรี่
11/04/2026,facebook,,เช่า,,,"3,200 บาท/เดือน",,https://www.facebook.com/groups/917568749232826/posts/1694822991507394/,,,"จะว่าง 5/5/26 เพียง 3,200 บาท/เดือน (ไม่รวมค่าน้ำ ไฟ ส่วนกลาง) วิวนอก เตียงใหญ่ ของครบ จบในห้องเดียว!"
11/04/2026,facebook,,เช่า,,,"4,900 บาท /เดือน",,https://www.facebook.com/groups/917568749232826/posts/1694820308174329/,,,"ห้องสุด luxury ในราคาสบายกระเป๋า
ค่าเช่า 4,900 บาท /เดือน (ไม่รวมค่าน้ำ ไฟ ค่าส่วนกลาง)"
11/04/2026,facebook,,เช่า,,,"5,200 บาท/เดือน (ไม่รวมค่าน้ำ ไฟ ค่าส่วนกลาง)",,https://www.facebook.com/groups/917568749232826/posts/1694818021507891/,,,
11/04/2026,facebook,,เช่า,,32 ตร.ม.,"3,900 บาท (ไม่รวมน้ำ ไฟ ส่วนกลาง)",,https://www.facebook.com/groups/917568749232826/posts/1694819041507789/,,,จะว่าง 5/5/26 ห้องใหญ่พิเศษ 32 ตร.ม. อยู่สบายกว่าเดิม
11/04/2026,facebook,บ้าน,ขาย,VIVE บางนา กม.7,,"46,000,000 บาท",บางนา,https://www.facebook.com/groups/917568749232826/posts/1694805351509158/,,,"บ้านที่ออกแบบมาให้ชีวิตคุณสมบูรณ์แบบ... ในราคาที่คุ้มค่าที่สุด สัมผัสความสงบและเป็นส่วนตัวสูงสุดในโครงการ Super Luxury ระดับพรีเมียมจาก Land & Houses มีเพียง 49 ยูนิตเท่านั้น ทำเลศักยภาพ ""ซอยเมืองแก้ว"" หลัง Mega Bangna ราคาพิเศษ 46,000,000 บาท (ตกแต่งบิ้วอินครบทั้งหลัง | พร้อมเข้าอยู่ทันที)"
11/04/2026,facebook,คอนโด,ให้เช่า,LIFE พหลโยธิน-ลาดพร้าว,35 ตรม.,"27,000 บาท ต่อเดือน",ลาดพร้าว,https://www.facebook.com/groups/917568749232826/posts/1694653968190963/,,,"ให้เช่า คอนโด LIFE พหลโยธิน-ลาดพร้าว ตรงข้ามห้าง เซ็นทรัล ลาดพร้าว พร้อม เฟอร์นิเจอร์ เครื่องใช้ไฟฟ้าใหม่กิ๊ก! หิ้วกระเป๋าพร้อมอยู่ ติดวิวสวนสุดแสนสงบ และ เห็นวิวเมือง ขนาด 1 ห้องนอน 1 ห้องน้ำ ขนาดห้อง 35 ตรม. ราคา 27,000 บาท ต่อเดือน มัดจำ 2 เดือน ล่วงหน้า 1 สัญญา1ปี สนใจจริงๆต่อรองได้"
11/04/2026,facebook,คอนโด,ให้เช่า,LIFE พหลโยธิน-ลาดพร้าว,35 ตรม.,"27,000 บาท ต่อเดือน",ลาดพร้าว,https://www.facebook.com/groups/917568749232826/posts/1694652971524396/,,,"ให้เช่า คอนโด LIFE พหลโยธิน-ลาดพร้าว ตรงข้ามห้าง เซ็นทรัล ลาดพร้าว พร้อม เฟอร์นิเจอร์ เครื่องใช้ไฟฟ้าใหม่กิ๊ก! หิ้วกระเป๋าพร้อมอยู่ ติดวิวสวนสุดแสนสงบ และ เห็นวิวเมือง ขนาด 1 ห้องนอน 1 ห้องน้ำ ขนาดห้อง 35 ตรม. ราคา 27,000 บาท ต่อเดือน มัดจำ 2 เดือน ล่วงหน้า 1 สัญญา1ปี สนใจจริงๆต่อรองได้"
11/04/2026,facebook,บ้านแฝด,ขาย,หมู่บ้านนักกีฬาแหลมทอง,,,เขตสะพานสูง,https://www.facebook.com/groups/917568749232826/posts/1694661674856859/,,,บ้านแฝด 2 หลังในแปลงเดียว คุ้มมาก!
11/04/2026,facebook,คอนโด,ให้เช่า,LIFE พหลโยธิน-ลาดพร้าว,35 ตรม.,"27,000 บาท ต่อเดือน",ลาดพร้าว,https://www.facebook.com/groups/917568749232826/posts/1694652724857754/,,,"คอนโด LIFE พหลโยธิน-ลาดพร้าว ตรงข้ามห้างเซ็นทรัล ลาดพร้าว พร้อมเฟอร์นิเจอร์ เครื่องใช้ไฟฟ้าใหม่กิ๊ก! หิ้วกระเป๋าพร้อมอยู่ ติดวิวสวนสุดแสนสงบ และ เห็นวิวเมือง ขนาด 1 ห้องนอน 1 ห้องน้ำ ขนาดห้อง 35 ตรม. ราคา 27,000 บาท ต่อเดือน มัดจำ 2 เดือน ล่วงหน้า 1 สัญญา1ปี สนใจจริงๆต่อรองได้"
11/04/2026,facebook,,ขายและเช่า,,,,,https://www.facebook.com/groups/917568749232826/posts/1694532268203133/,,,
11/04/2026,facebook,House,Rent,Passorn Prestige Luxe,,,Pattanakarn 38,https://www.facebook.com/groups/917568749232826/posts/1694532034869823/,,,
10/04/2026,facebook,,rent,,,,,https://www.facebook.com/groups/917568749232826/posts/1694494924873534/,,,
11/04/2026,facebook,House,Rent,Passorn Prestige Luxe,,,Pattanakarn 38,https://www.facebook.com/groups/917568749232826/posts/1694559271533766/,,,
11/04/2026,facebook,,,,,,,https://www.facebook.com/groups/917568749232826/posts/1694535411536152/,,,"1.รับเปิดห้อง เปิดคอนโด ให้ผู้เช่าดู แทนเจ้าของ/เอเย่นต์ = 500 vาท
2. รับพาผู้เช่าทำสัญญาเช่า ลงทะเบียนที่นิติ แทนเจ้าของ/เอเย่นต์ = 1,000 vาท
3. รับตรวจห้องหลังหมดสัญญาเช่า 32 จุด พร้อมตารางรายงาน = 1,000 vาท... ดูเพิ่มเติม"
10/04/2026,facebook,บ้านเดี่ยว,ขาย,,60 ตร.วา,,,https://www.facebook.com/groups/917568749232826/posts/1694494258206934/,,,
10/04/2026,facebook,บ้านเดี่ยว,เช่า,พฤกษาวิลล์ 73 พัฒนาการ 38,,,,https://www.facebook.com/groups/917568749232826/posts/1694494054873621/,,,
10/04/2026,facebook,Townhome,For Rent,Pruksa Ville 57,,,,https://www.facebook.com/groups/917568749232826/posts/1694449294878097/,,,
10/04/2026,facebook,,rent,Passorn Prestige Luxe,,,Pattanakarn 38,https://www.facebook.com/groups/917568749232826/posts/1694482508208109/,,,
10/04/2026,facebook,Townhouse,For Rent,Prueksa Ville 57,,,Pattanakarn 32,https://www.facebook.com/groups/917568749232826/posts/1694494451540248/,,,
10/04/2026,facebook,Townhome,For Rent,Pruksa Ville 57,,,,https://www.facebook.com/groups/917568749232826/posts/1694438911545802/,,,
10/04/2026,facebook,คอนโดมิเนียม,เช่า,ลุมพินี วิลล์ อ่อนนุช 46,23 ตรม.,"ผ่อนเริ่มต้น 5,000-5,500 บาท",อ่อนนุช,https://www.facebook.com/groups/917568749232826/posts/1694381134884913/,,,ห้องตกแต่งใหม่ สไตล์ Modern Luxury ตึก C ชั้น 8 ขนาด 23 ตรม.
10/04/2026,facebook,คอนโดมิเนียม,ขาย,ลุมพินี เมกะบางนา,26 ตรม.,,บางนา,https://www.facebook.com/groups/917568749232826/posts/1694379538218406/,,,ตึก B ชั้น 15 ทำใหม่สไตล์ Modern luxury ให้ทุกอย่างไม่ขนกลับ
10/04/2026,facebook,Detached House,Rent,,,,Pridi Banomyong Soi 26 (Sukhumvit 71 Area),https://www.facebook.com/groups/917568749232826/posts/1694445628211797/,,,
10/04/2026,facebook,ทาวน์โฮม,,รัตนากร17,,,พัทยา,https://www.facebook.com/groups/917568749232826/posts/1694107104912316/,,,
10/04/2026,facebook,ทาวน์โฮม,ให้เช่า,พลีโน่ พหลโยธิน - รังสิต,,,รังสิต,https://www.facebook.com/groups/917568749232826/posts/1694203018236058/,,,ทาวน์โฮม 2 ชั้น โครงการ พลีโน่ พหลโยธิน - รังสิต ใกล้ฟิวเจอร์พาร์ครังสิต ใกล้ ม.กรุงเทพ
10/04/2026,facebook,ที่ดิน,ขาย,,,,อุทยาน (อักษะ),https://www.facebook.com/groups/917568749232826/posts/1694054824917544/,,,
10/04/2026,facebook,,,,,,,https://www.facebook.com/groups/917568749232826/posts/1694066008249759/,,,
10/04/2026,facebook,,,,32ตรม.,1.25ลบ.,,https://www.facebook.com/groups/917568749232826/posts/1694045614918465/,,,
10/04/2026,facebook,บ้านเดี่ยว,ให้เช่า,S.P. เฮ้าส์,,,คลองหลวง,https://www.facebook.com/groups/917568749232826/posts/1694088144914212/,,,ให้เช่าบ้านเดี่ยว 2 ชั้น หมู่บ้าน S.P. เฮ้าส์ วัดป่าห้าพระองค์ หรือ ซอย 1 ซอย คลองสาม 5/4 อำเภอคลองหลวง จังหวัดปทุมธานี
10/04/2026,facebook,,เช่า,Popular Condo by Kan,,,,https://www.facebook.com/groups/917568749232826/posts/1694037651585928/,,,โทนอบอุ่น กระเบื้องสไตล์อิตาเลียนคันทรี่
10/04/2026,facebook,บ้านเดี่ยว,เช่า,พฤกษาวิลล์ 73 พัฒนาการ 38,,,,https://www.facebook.com/groups/917568749232826/posts/1694034578252902/,,,HOT DEAL!! บ้านเดี่ยวเช่าถูกสุด พฤกษาวิลล์ 73 พัฒนาการ 38 ทำเลดี + เฟอร์ครบ + พร้อมอยู่!
10/04/2026,facebook,,เช่า,,,"4,900 บาท /เดือน (ไม่รวมค่าน้ำ ไฟ ค่าส่วนกลาง)",,https://www.facebook.com/groups/917568749232826/posts/1694033898252970/,,,
10/04/2026,facebook,,เช่า,,32 ตร.ม.,"3,900 บาท (ไม่รวมน้ำ ไฟ ส่วนกลาง)",,https://www.facebook.com/groups/917568749232826/posts/1694032901586403/,,,"จะว่าง 5/5/26
3,900 บาท (ไม่รวมน้ำ ไฟ ส่วนกลาง) ห้องใหญ่พิเศษ 32 ตร.ม. อยู่สบายกว่าเดิม"
10/04/2026,facebook,,เช่า,,,"5,200 บาท/เดือน (ไม่รวมค่าน้ำ ไฟ ค่าส่วนกลาง)",,https://www.facebook.com/groups/917568749232826/posts/1694031841586509/,,,
09/04/2026,facebook,Apartment,,,3 Beds 2 Baths,,ทองหล่อ,https://www.facebook.com/groups/ownerpropertycenter/posts/2056790551542892/,,,
10/04/2026,facebook,,,,,,,https://www.facebook.com/groups/ownerpropertycenter/posts/2057504501471497/,,,
15/04/2026,facebook,,,,,,,https://www.facebook.com/groups/ownerpropertycenter/posts/2061297497758864/,,,
13/04/2026,facebook,คอนโด,ขาย,OKA HAUS Sukhumvit 36,50 ตรม.,,สุขุมวิท 36,https://www.facebook.com/groups/ownerpropertycenter/posts/2057190218169592/,,,พื้นที่ 50 ตรม. 2 ห้องนอน 2 ห้องน้ำ ชั้นสูง ห้องมุม พร้อมอ่างอาบน้ำ... ดูเพิ่มเติม
10/04/2026,facebook,,,,,,,https://www.facebook.com/groups/ownerpropertycenter/posts/2057155051506442/,,,
14/04/2026,facebook,Townhouse,,,3 Beds 2 Baths,,,https://www.facebook.com/groups/ownerpropertycenter/posts/2060380841183863/,,,
09/04/2026,facebook,Apartment,,,3 Beds 2 Baths,,ทองหล่อ,https://www.facebook.com/groups/ownerpropertycenter/posts/2056750468213567/,,,
12/04/2026,facebook,Apartment,เช่า,เดอะ เบส สุขุมวิท 77,1 Bed 1 Bath,,วัฒนา,https://www.facebook.com/groups/ownerpropertycenter/posts/2058792004676080/,,,Owner post ปล่อยเช่า เดอะเบส สุขุมวิท 77 ใกล้ BTS อ่อนนุช ตรงข้าม BigC ... ดูเพิ่มเติม
09/04/2026,facebook,Townhouse,,,3 Beds 3 Baths,,อ่อนนุช,https://www.facebook.com/groups/ownerpropertycenter/posts/2056346994920581/,,,บ้านทาวน์โฮม (บ้านกลางเมือง ศรีนครินทร์ - อ่อนนุช)
13/04/2026,facebook,,,Up Ekamai Condo,,,,https://www.facebook.com/groups/ownerpropertycenter/posts/2059112504644030/,,,
13/04/2026,facebook,Apartment,,,1 Bed 1 Bath,,ศรีนครินทร์,https://www.facebook.com/groups/ownerpropertycenter/posts/2057777188110895/,,,
14/04/2026,facebook,House,,หมู่บ้านเมืองทอง 4,4 Beds 3 Baths,,พระโขนง,https://www.facebook.com/groups/ownerpropertycenter/posts/2059863834568897/,,,
14/04/2026,facebook,,ขาย,Niche Mono Sukhumvit - Bearing,,,,https://www.facebook.com/groups/ownerpropertycenter/posts/2059984947890119/,,,
11/04/2026,facebook,,,Eight Thonglor Residence,2 bed 2 bath,,,https://www.facebook.com/groups/ownerpropertycenter/posts/2057703681451579/,,,
09/04/2026,facebook,House,เช่า,,3 Beds 3 Baths,,Nonthaburi,https://www.facebook.com/groups/ownerpropertycenter/posts/2056351554920125/,,,
15/04/2026,facebook,,,,,,,https://www.facebook.com/groups/ownerpropertycenter/posts/2061124384442842/,,,
09/04/2026,facebook,,,,,,,https://www.facebook.com/groups/ownerpropertycenter/posts/2056280464927234/,,,
14/04/2026,facebook,Apartment,,บลอสซั่ม สาทร,1 Bed 1 Bath,,สาทร,https://www.facebook.com/groups/ownerpropertycenter/posts/2060005704554710/,,,"258 ถนน จันทน์, สาทร, กรุงเทพมหานคร, กรุงเทพมหานคร 10120, ประเทศไทย"
11/04/2026,facebook,,ขายและเช่า,Baan Sindhorn (บ้าน สินธร),,"180,000 บาท/เดือน",,https://www.facebook.com/groups/ownerpropertycenter/posts/2057646168123997/,,,
09/04/2026,facebook,คอนโด,ให้เช่า,Siamese rama9,,,,https://www.facebook.com/groups/ownerpropertycenter/posts/2056795798209034/,,,
15/04/2026,facebook,ทาวน์โฮม,ให้เช่า,,4 นอน 4 น้ำ,,อโศก-พร้อมพงษ์,https://www.facebook.com/groups/ownerpropertycenter/posts/2061313317757282/,,,
14/04/2026,facebook,Apartment,,เดอะเบส แจ้งวัฒนะ,1 Bed 1 Bath,,ปากเกร็ด,https://www.facebook.com/groups/ownerpropertycenter/posts/2060011264554154/,,,
13/04/2026,facebook,,,,,,,https://www.facebook.com/groups/ownerpropertycenter/posts/2059263494628931/,,,
10/04/2026,facebook,,SALE/RENT,Zire Wongamat,,,,https://www.facebook.com/groups/ownerpropertycenter/posts/2056829638205650/,,,"The room is ready! Newly refreshed & waiting for you at Zire Wongamat.
I’m so in love with how it turned out!"
13/04/2026,facebook,Apartment,เช่า,เดอะ เบส สุขุมวิท 77,1 Bed 1 Bath,,วัฒนา,https://www.facebook.com/groups/ownerpropertycenter/posts/2059191731302774/,,,
09/04/2026,facebook,บ้าน,,Vivaldi Bangna,4 ห้องนอน 5 ห้องน้ำ,,บางพลี,https://www.facebook.com/groups/ownerpropertycenter/posts/2056764491545498/,,,The Ultimate Living Experience @ Vivaldi Bangna (House No. 888/5)
15/04/2026,facebook,อพาร์ทเมนท์,เช่า,The Esse 36,2 ห้องนอน 2 ห้องน้ำ,,คลองเตย,https://www.facebook.com/groups/ownerpropertycenter/posts/2060594524495828/,,,
15/04/2026,facebook,อพาร์ทเมนท์,ขาย,,2 ห้องนอน 3 ห้องน้ำ,,วัฒนา,https://www.facebook.com/groups/ownerpropertycenter/posts/2060598597828754/,,,Only one available!
10/04/2026,facebook,,,One9Five Asoke - Rama 9,,,,https://www.facebook.com/groups/ownerpropertycenter/posts/2057159981505949/,,,
11/04/2026,facebook,คอนโด,เช่า/ขาย,Millennium Residence,,,"พร้อมพงษ์, คลองเตย",https://www.facebook.com/groups/ownerpropertycenter/posts/2057724831449464/,,,
12/04/2026,facebook,Apartment,,,2 Beds 1 Bath,,,https://www.facebook.com/groups/ownerpropertycenter/posts/2059060091315938/,,,
10/04/2026,facebook,Condo,for rent,Noncity Tower,28 sq.m.,,Rattanathibet Road,https://www.facebook.com/groups/ownerpropertycenter/posts/2057086588179955/,,,"Like new and clean Condo for Rent @ Noncity Tower on Rattanathibet Road, near PraNangKlao intersection, TonSak market Located on the 5th floor, 28 sq.m., 1 bedroom"
15/04/2026,facebook,Townhome / Home Office,For Rent,,,,"Sukhumvit 31, Asok-Phromphong",https://www.facebook.com/groups/ownerpropertycenter/posts/2060863341135613/,,,"TOWNHOME & HOME OFFICE - Sukhumvit31 Asok-Phromphong, International School, Emporium, Terminal21Asok... ดูเพิ่มเติม"
14/04/2026,facebook,Apartment,,แสนสิริ,39 ตารางเมตร,,วัฒนา,https://www.facebook.com/groups/ownerpropertycenter/posts/2060187251203222/,,,
15/04/2026,facebook,อพาร์ทเมนท์,Available now,Laviq Sukhumvit 57( Thonglor),1 ห้องนอน 1 ห้องน้ำ,,ห้วยขวาง,https://www.facebook.com/groups/ownerpropertycenter/posts/2060594951162452/,,,
